trip_distance,trip_duration,hora_del_día,es_fin_de_semana,total_amount
0.91,8.2,21,0,9.96
0.3,2.783333333333333,12,0,4.3
1.2,9.25,16,0,9.3
0.29,2.65,19,0,6.36
1.08,6.983333333333333,14,0,8.5
0.46,2.5166666666666666,5,0,6.36
3.1,14.2,17,0,16.28
1.7,9.766666666666667,8,0,11.75
1.03,7.1,19,0,8.3
2.19,13.683333333333334,14,0,11.8
3.3,9.133333333333333,1,0,15.3
2.47,8.866666666666667,13,0,10.3
0.7,1.6666666666666667,12,0,5.8
0.89,13.4,8,0,11.3
1.2,6.85,2,1,9.95
0.86,8.55,12,0,9.75
1.1,13.733333333333333,17,0,11.3
2.1,13.416666666666666,15,1,13.56
1.7,16.833333333333332,11,0,15.36
1.3,7.95,21,1,9.95
1.27,6.183333333333334,7,0,7.3
0.99,10.45,13,0,10.56
1.46,6.0,21,0,9.96
3.18,19.75,11,0,15.8
1.6,18.866666666666667,18,0,17.15
0.93,4.766666666666667,1,0,8.16
0.0,0.2,9,1,3.3
0.6,4.283333333333333,22,1,6.3
5.03,16.916666666666668,0,0,23.5
2.82,6.316666666666666,1,0,10.8
1.83,12.2,3,1,11.3
0.8,7.216666666666667,16,0,8.3
2.42,13.383333333333333,10,0,12.3
1.4,7.966666666666667,17,0,11.15
3.7,18.583333333333332,14,0,17.8
2.45,18.2,12,0,14.3
1.41,11.083333333333334,19,0,10.8
0.81,7.35,21,0,7.8
1.11,6.066666666666666,14,0,7.3
0.7,4.7,3,1,6.3
0.89,5.833333333333333,18,0,7.3
3.2,15.366666666666667,21,0,18.5
1.5,13.733333333333333,15,0,13.8
0.7,1.95,6,0,5.75
1.23,14.233333333333333,15,1,10.8
1.6,10.183333333333334,13,0,12.25
2.31,11.933333333333334,1,0,14.75
3.53,23.566666666666666,13,0,20.76
1.0,6.966666666666667,15,0,7.3
1.4,10.4,13,1,9.3
1.33,18.183333333333334,12,0,14.76
0.9,7.3,19,0,8.3
2.3,17.166666666666668,21,1,15.95
4.22,17.4,21,0,17.3
1.14,10.833333333333334,12,1,8.8
1.3,9.733333333333333,8,0,10.55
3.2,26.716666666666665,18,0,23.75
2.7,20.05,11,0,19.1
0.99,9.083333333333334,19,0,10.3
0.52,3.8,12,0,6.36
1.37,11.216666666666667,11,0,9.8
0.8,6.916666666666667,18,1,7.3
1.3,7.683333333333334,13,1,10.1
1.55,7.016666666666667,11,1,8.8
1.7,12.883333333333333,8,0,10.8
1.2,9.466666666666667,12,1,11.4
2.21,10.616666666666667,21,0,13.5
2.12,21.15,9,0,17.76
4.0,14.766666666666667,22,0,18.35
1.4,9.6,0,0,9.3
0.7,3.7,23,0,7.25
0.4,3.9,19,0,7.55
1.2,8.933333333333334,16,0,11.15
3.1,18.866666666666667,21,0,16.8
1.8,14.033333333333333,17,0,14.72
0.9,11.6,8,0,11.15
0.5,7.083333333333333,12,1,6.8
2.5,10.2,21,1,14.1
0.92,5.466666666666667,1,1,8.16
0.6,6.183333333333334,16,0,11.3
2.1,19.45,12,0,15.87
1.55,14.7,22,1,14.16
1.72,5.7,2,0,9.96
4.7,8.583333333333334,1,0,17.8
1.87,18.733333333333334,9,0,13.8
6.1,15.066666666666666,3,0,20.8
0.72,4.233333333333333,9,0,6.8
1.32,14.483333333333333,17,0,14.76
2.4,16.616666666666667,0,0,17.15
1.3,20.283333333333335,12,0,15.95
0.7,6.116666666666666,19,0,8.03
2.8,17.316666666666666,16,1,18.35
2.3,14.916666666666666,17,0,13.8
2.4,12.5,19,1,14.15
1.45,9.166666666666666,7,0,10.56
0.7,7.533333333333333,13,0,9.3
1.3,18.866666666666667,17,0,14.3
1.9,12.2,9,0,13.35
1.08,6.366666666666666,17,1,8.76
2.3,10.75,22,0,13.55
0.9,6.333333333333333,15,0,6.8
0.5,2.3333333333333335,18,0,6.96
2.49,11.433333333333334,11,0,11.3
1.0,6.383333333333334,23,0,8.76
0.6,4.433333333333334,20,1,7.55
0.82,5.7,12,0,6.8
0.86,11.583333333333334,11,0,8.8
1.43,5.966666666666667,9,1,8.76
2.4,8.266666666666667,20,0,12.95
1.54,6.5,20,0,9.96
3.22,16.433333333333334,6,0,17.76
2.0,15.166666666666666,12,0,13.8
0.31,3.3833333333333333,10,0,4.8
1.7,19.516666666666666,11,0,13.3
4.52,21.566666666666666,12,1,18.8
2.0,12.8,11,1,12.8
3.0,8.65,5,0,14.75
4.53,15.7,4,0,16.8
1.9,15.316666666666666,12,0,12.3
3.33,16.7,10,0,17.16
4.41,21.683333333333334,9,0,19.8
2.8,21.516666666666666,13,0,16.3
1.2,7.666666666666667,12,0,7.8
1.26,5.883333333333334,19,0,8.3
3.1,12.916666666666666,11,1,15.95
1.8,15.233333333333333,12,0,11.8
1.4,12.066666666666666,7,0,10.7
0.96,15.016666666666667,12,0,11.3
0.8,7.066666666666666,6,0,7.8
2.3,19.15,18,0,18.0
0.9,8.316666666666666,20,0,9.95
0.4,2.05,12,0,4.3
0.6,7.083333333333333,11,0,8.5
1.91,8.55,9,1,9.3
2.19,25.65,10,0,16.8
3.3,24.533333333333335,18,0,23.5
0.6,3.6166666666666667,14,1,6.3
1.43,11.133333333333333,15,0,11.16
1.33,10.483333333333333,10,0,9.3
2.73,15.433333333333334,19,1,15.36
1.2,5.95,16,0,8.3
0.9,9.6,9,0,9.95
1.3,9.016666666666667,18,0,9.3
0.91,10.683333333333334,10,0,10.38
2.17,7.716666666666667,21,0,11.84
1.2,9.483333333333333,9,0,10.55
1.26,9.2,13,0,8.8
2.39,23.733333333333334,7,0,19.32
1.3,7.65,13,0,9.8
2.21,7.066666666666666,1,0,11.76
1.5,11.45,21,0,12.35
1.15,7.283333333333333,13,0,8.76
0.88,8.15,20,1,9.96
1.92,16.266666666666666,18,0,16.56
5.8,14.15,12,0,19.8
0.5,4.633333333333334,17,1,7.25
2.11,13.616666666666667,20,0,14.55
1.0,8.8,7,0,7.8
1.4,10.766666666666667,13,0,11.6
1.5,12.166666666666666,16,0,11.3
0.65,4.933333333333334,3,1,7.56
1.6,10.8,23,0,10.3
0.7,1.75,5,0,6.6
0.42,2.2666666666666666,6,0,4.8
3.2,13.916666666666666,21,0,17.25
2.66,23.25,18,0,21.3
1.07,10.533333333333333,23,0,11.62
0.57,4.283333333333333,7,1,5.3
0.7,6.15,18,0,7.3
0.94,3.6666666666666665,6,0,6.96
0.23,8.283333333333333,18,0,8.3
4.1,15.2,14,1,18.95
3.8,14.733333333333333,19,0,16.3
1.02,11.733333333333333,14,0,9.3
5.0,17.266666666666666,2,0,18.3
0.1,0.7833333333333333,14,0,3.3
0.92,5.15,9,0,7.88
2.15,11.966666666666667,0,0,13.56
1.02,6.35,1,1,8.55
2.3,17.95,15,0,17.8
0.65,6.683333333333334,12,1,7.55
3.3,17.866666666666667,19,1,16.8
0.6,4.383333333333334,20,0,7.55
0.97,6.933333333333334,15,0,7.3
2.29,10.233333333333333,6,0,12.96
1.8,19.35,15,0,16.62
1.9,15.95,17,0,15.95
3.63,24.35,12,1,23.14
2.65,15.4,14,0,17.29
0.7,5.416666666666667,12,0,6.3
0.73,6.333333333333333,23,0,8.3
1.2,12.85,12,1,11.75
0.7,6.366666666666666,8,0,8.15
3.9,13.033333333333333,7,1,17.15
1.33,8.633333333333333,13,1,9.96
1.04,6.65,8,0,7.3
1.3,11.25,6,0,10.3
0.4,2.2333333333333334,17,1,4.3
1.86,9.05,0,1,12.74
2.16,7.533333333333333,1,0,10.3
1.34,11.866666666666667,22,1,9.8
1.5,14.483333333333333,22,0,11.8
2.81,9.333333333333334,2,0,14.16
1.2,10.8,9,0,9.3
1.3,7.483333333333333,21,1,9.95
0.0,1.0166666666666666,0,1,3.8
3.43,15.15,23,0,17.76
0.7,1.7333333333333334,1,0,6.35
0.9,9.7,12,1,10.38
1.5,19.566666666666666,10,0,13.3
0.73,14.45,20,0,11.3
1.6,7.966666666666667,7,0,8.3
1.21,5.75,20,1,9.0
1.6,16.533333333333335,20,0,15.35
1.93,11.016666666666667,19,0,13.56
0.53,4.133333333333334,11,1,5.8
1.08,7.133333333333334,9,0,7.3
0.8,5.216666666666667,13,0,7.3
1.07,13.066666666666666,13,0,9.8
1.2,8.916666666666666,23,0,8.8
0.53,8.366666666666667,18,0,10.38
2.56,12.466666666666667,21,0,15.38
1.55,10.25,14,1,9.3
1.32,6.4,0,0,10.3
1.1,9.15,9,0,8.3
0.5,2.4166666666666665,21,1,6.35
1.14,7.933333333333334,14,0,7.8
0.9,3.2333333333333334,7,0,6.95
1.1,5.9,10,1,8.03
0.41,2.4166666666666665,2,0,4.8
0.8,5.5,11,0,7.85
1.76,13.083333333333334,11,1,12.0
3.82,16.85,7,0,15.8
3.7,21.15,21,0,17.3
3.35,15.433333333333334,1,0,18.36
2.65,21.733333333333334,17,1,18.8
1.45,6.483333333333333,8,0,7.3
0.53,4.983333333333333,18,0,9.77
4.74,13.683333333333334,3,0,17.3
1.5,16.6,12,0,14.15
2.3,11.766666666666667,23,0,13.55
2.3,15.616666666666667,12,1,14.1
1.51,16.383333333333333,13,0,11.8
1.29,8.266666666666667,16,0,8.3
2.0,8.6,2,0,10.3
0.98,5.65,10,1,8.16
2.1,16.666666666666668,20,0,13.8
2.7,18.516666666666666,8,0,14.3
3.7,10.05,2,0,15.3
1.01,7.616666666666666,18,0,11.0
0.98,6.183333333333334,16,0,7.8
1.58,9.8,15,0,9.3
1.17,13.916666666666666,15,0,12.42
4.7,15.633333333333333,12,0,23.1
2.62,12.45,11,1,11.8
1.5,10.933333333333334,19,0,14.04
1.6,5.916666666666667,0,0,8.3
0.86,6.3,0,0,8.76
2.17,15.283333333333333,23,1,12.8
1.25,13.033333333333333,21,0,10.8
3.89,13.866666666666667,2,1,18.3
1.85,20.366666666666667,15,0,14.3
0.3,5.9,10,0,5.8
1.75,12.166666666666666,11,1,10.3
2.07,22.75,17,0,18.25
1.81,10.9,9,0,11.5
2.7,18.816666666666666,15,0,14.8
3.48,23.933333333333334,13,1,21.36
1.66,13.016666666666667,14,0,12.8
2.4,12.9,19,0,13.3
1.0,2.9833333333333334,21,0,7.55
1.6,18.0,15,0,14.08
0.55,3.85,20,1,5.8
0.81,6.233333333333333,23,1,7.3
3.0,12.1,17,0,16.6
0.8,5.316666666666666,17,0,6.8
1.82,11.4,21,1,10.8
1.99,17.6,15,0,16.62
0.4,6.216666666666667,13,0,7.55
1.71,14.516666666666667,19,0,16.0
1.79,11.616666666666667,23,0,13.5
0.94,5.933333333333334,15,1,7.8
1.4,8.866666666666667,23,0,11.15
2.3,10.8,20,0,10.8
2.16,11.766666666666667,16,1,13.56
3.0,21.083333333333332,16,0,20.15
0.95,3.9833333333333334,7,0,6.96
1.0,7.45,8,0,8.75
0.8,4.75,2,1,7.55
0.67,6.133333333333334,9,0,6.3
2.82,16.583333333333332,21,0,17.76
1.04,7.7,9,0,8.05
0.65,8.616666666666667,11,0,9.12
4.9,16.6,3,1,21.35
2.78,22.266666666666666,11,0,19.56
0.8,11.616666666666667,18,0,10.3
1.0,4.3,16,1,6.3
3.12,22.5,16,0,17.8
1.7,9.466666666666667,21,0,9.8
0.68,3.9166666666666665,5,0,7.3
0.93,5.533333333333333,16,1,6.8
1.46,5.483333333333333,5,0,8.3
2.4,16.55,18,0,17.15
0.62,8.016666666666667,11,0,8.76
2.0,10.016666666666667,15,1,10.5
4.7,13.266666666666667,7,1,20.15
2.3,9.233333333333333,1,1,10.8
1.04,13.0,15,0,10.3
1.16,8.116666666666667,11,0,9.36
1.1,7.566666666666666,15,0,9.75
1.7,16.133333333333333,14,0,12.3
2.35,9.983333333333333,19,0,11.3
0.8,15.133333333333333,9,0,12.95
4.26,19.15,20,0,18.3
4.2,18.833333333333332,12,0,16.8
0.98,11.9,19,0,10.3
2.69,28.716666666666665,11,0,23.16
1.81,5.45,8,1,10.38
0.78,3.8333333333333335,22,0,7.88
0.76,5.316666666666666,23,1,8.84
3.32,17.266666666666666,18,0,18.74
2.57,14.466666666666667,11,0,9.3
3.7,12.083333333333334,20,1,14.8
4.62,16.433333333333334,0,1,20.76
1.1,6.8,11,0,9.45
2.25,9.866666666666667,18,0,13.56
2.3,9.783333333333333,23,1,11.3
1.1,6.25,17,0,9.3
0.4,6.1,10,0,7.3
2.2,11.616666666666667,16,1,13.56
0.5,3.1333333333333333,20,0,6.35
1.22,5.183333333333334,0,0,9.3
2.5,7.1,4,0,13.35
0.78,4.533333333333333,22,1,7.56
0.6,7.25,13,0,6.8
2.0,9.183333333333334,2,1,12.35
0.5,3.3666666666666667,0,0,5.3
1.28,8.4,13,0,9.96
0.84,7.6,17,1,9.12
5.5,17.316666666666666,20,0,23.75
1.02,9.683333333333334,22,0,10.56
1.61,12.716666666666667,19,0,11.3
1.5,4.35,8,1,9.12
2.84,16.066666666666666,21,0,14.8
1.1,10.666666666666666,14,1,9.3
3.7,24.116666666666667,16,0,21.8
1.25,10.9,16,0,13.39
0.71,5.4,23,0,8.16
1.41,9.05,8,0,10.56
1.87,8.733333333333333,1,1,9.8
3.1,15.533333333333333,19,0,18.5
1.7,8.233333333333333,0,0,11.15
0.3,4.983333333333333,17,0,8.16
4.36,24.5,1,1,20.8
1.93,4.8,6,0,8.8
0.6,3.7666666666666666,11,0,6.09
1.0,10.85,9,0,8.8
1.2,9.3,16,0,9.3
1.2,9.383333333333333,20,0,11.0
1.97,9.966666666666667,17,0,14.04
1.98,10.1,15,0,12.36
1.68,13.25,22,0,13.56
1.7,19.666666666666668,12,0,15.95
1.88,9.166666666666666,10,1,11.76
3.6,17.883333333333333,20,0,18.8
1.57,10.383333333333333,10,0,11.3
1.29,5.716666666666667,18,0,8.8
1.94,14.166666666666666,0,1,13.57
0.6,11.15,11,0,9.3
3.21,23.783333333333335,18,0,22.88
0.9,10.116666666666667,20,0,11.0
2.6,11.6,0,1,14.15
4.2,26.133333333333333,22,0,22.0
1.57,12.133333333333333,18,0,13.56
1.5,12.966666666666667,8,0,12.35
0.38,3.1,11,0,4.8
0.7,3.066666666666667,21,0,6.8
0.8,2.95,4,0,6.95
4.2,17.5,1,1,17.3
1.1,5.65,20,1,8.5
1.35,2.85,21,1,8.16
3.71,22.933333333333334,0,0,22.25
3.84,23.833333333333332,17,0,18.3
1.9,13.183333333333334,22,0,11.8
1.3,5.333333333333333,22,1,7.8
0.8,10.283333333333333,18,0,9.3
0.8,3.45,18,0,8.16
1.94,9.5,21,0,10.3
0.4,3.6,9,1,7.8
4.8,17.916666666666668,23,1,21.95
1.2,10.166666666666666,23,1,10.3
0.2,1.1833333333333333,17,1,3.8
0.5,4.533333333333333,9,0,6.95
0.81,6.733333333333333,12,0,6.8
1.14,5.466666666666667,19,0,9.75
2.16,8.833333333333334,14,0,9.8
1.0,11.966666666666667,9,0,11.75
2.38,11.866666666666667,11,0,11.3
3.9,18.533333333333335,18,0,19.8
1.34,6.483333333333333,7,0,7.8
1.2,4.333333333333333,15,1,7.56
1.5,11.133333333333333,8,0,9.8
0.76,4.816666666666666,23,0,6.3
1.53,6.966666666666667,22,0,9.3
0.47,3.1333333333333333,8,0,6.0
1.01,10.4,8,0,10.56
0.67,8.5,16,1,7.8
3.21,22.466666666666665,7,0,22.71
1.19,4.316666666666666,10,0,7.3
1.8,24.4,9,0,15.3
1.9,18.5,13,0,16.6
2.17,18.083333333333332,17,0,17.16
0.7,7.2,11,1,6.8
0.88,3.1666666666666665,13,1,7.54
2.0,10.6,3,1,12.85
0.3,3.6,13,0,5.3
1.2,10.85,14,0,11.15
0.5,6.7,12,0,8.15
5.67,15.383333333333333,16,0,22.3
0.65,2.7,16,0,7.54
0.93,4.4,19,0,9.49
1.1,11.383333333333333,11,0,11.15
1.6,8.866666666666667,9,1,8.8
1.1,4.5,22,0,6.8
0.72,4.3,13,0,5.8
0.8,6.35,8,0,6.8
0.3,1.6,20,0,5.8
1.2,5.083333333333333,3,0,8.3
4.6,23.983333333333334,22,1,20.3
1.2,16.183333333333334,20,1,14.76
1.5,10.833333333333334,22,0,12.35
2.9,2.15,15,0,5.3
1.49,14.783333333333333,13,0,12.8
0.96,8.55,13,0,9.75
0.64,2.566666666666667,19,1,5.8
0.9,10.266666666666667,11,0,10.55
0.81,2.8666666666666667,6,0,5.3
2.2,14.516666666666667,17,0,14.3
1.66,10.55,16,0,10.3
0.75,5.116666666666666,20,0,8.5
3.2,14.016666666666667,8,0,13.3
0.54,3.3333333333333335,8,0,4.8
0.63,4.9,7,0,5.8
1.09,4.483333333333333,19,0,8.8
1.13,4.35,21,0,8.16
1.4,13.15,18,1,12.36
1.2,8.35,20,0,9.95
1.4,11.916666666666666,21,1,12.35
2.4,19.683333333333334,16,0,17.3
6.08,24.316666666666666,15,0,21.8
0.68,11.233333333333333,11,0,11.16
1.3,6.066666666666666,20,0,9.35
1.11,5.433333333333334,2,1,8.76
1.6,7.183333333333334,7,0,8.3
0.97,7.9,13,0,11.3
1.0,4.716666666666667,15,1,7.0
1.07,5.433333333333334,7,0,6.3
1.31,12.466666666666667,17,0,10.3
4.5,16.566666666666666,15,1,20.75
3.7,20.3,14,1,19.55
2.2,8.383333333333333,8,0,9.8
0.91,5.883333333333334,21,1,8.76
0.9,4.15,0,0,6.8
1.8,25.083333333333332,10,0,16.8
1.7,15.3,19,0,12.8
3.66,19.8,21,0,17.3
1.0,6.1,1,1,7.3
1.0,13.8,20,1,14.1
0.62,8.0,15,0,7.3
1.8,9.6,13,0,11.16
0.59,4.766666666666667,21,0,6.3
1.2,28.033333333333335,8,0,20.75
2.42,15.616666666666667,16,0,15.96
3.27,11.766666666666667,23,0,16.62
0.38,3.4,22,0,5.3
3.04,18.9,8,0,17.76
0.6,7.533333333333333,14,0,7.8
3.9,26.7,15,0,19.8
1.6,9.366666666666667,22,1,9.3
0.3,2.966666666666667,12,0,5.75
1.39,4.983333333333333,23,0,8.76
0.92,9.55,10,0,8.3
1.45,14.816666666666666,7,0,14.76
1.15,8.216666666666667,20,0,9.96
2.22,17.716666666666665,12,1,15.8
0.9,5.466666666666667,9,0,7.55
1.99,10.183333333333334,1,1,11.3
0.71,4.683333333333334,21,0,6.3
1.3,5.25,9,1,7.3
0.61,12.6,12,0,11.16
4.26,15.983333333333333,18,1,21.51
2.3,23.766666666666666,15,0,17.3
1.3,8.733333333333333,23,1,12.05
0.4,5.9,22,1,6.3
3.05,22.55,9,0,19.56
1.41,7.433333333333334,19,1,9.96
0.53,15.666666666666666,18,0,14.76
3.38,26.866666666666667,8,0,23.16
2.1,8.133333333333333,21,0,10.3
2.7,17.433333333333334,19,1,17.15
1.8,20.883333333333333,13,0,14.3
2.5,12.466666666666667,12,1,14.75
0.8,7.033333333333333,11,1,8.76
2.33,9.3,23,0,13.56
1.11,3.3666666666666667,2,1,7.56
1.25,13.55,15,1,10.3
2.1,12.633333333333333,2,1,11.3
0.2,1.25,0,0,5.55
1.3,20.866666666666667,18,0,18.5
1.16,23.05,10,0,14.8
1.2,7.833333333333333,18,0,10.3
1.8,2.15,20,0,4.8
1.04,14.283333333333333,18,0,11.3
0.9,5.866666666666666,16,1,8.16
2.42,17.9,19,0,17.6
4.0,27.65,10,0,23.75
2.7,17.766666666666666,19,0,17.75
1.1,16.616666666666667,18,0,15.35
2.4,12.466666666666667,21,0,14.16
1.89,14.5,21,1,14.76
3.0,22.983333333333334,12,0,19.55
3.5,19.85,21,0,20.15
0.8,16.083333333333332,9,0,13.55
1.7,9.283333333333333,22,0,10.8
1.61,8.7,12,1,10.0
2.2,5.233333333333333,11,0,9.8
1.53,15.55,14,0,11.8
3.79,22.466666666666665,16,1,20.76
1.04,5.516666666666667,23,0,7.3
1.2,5.466666666666667,7,0,8.75
1.5,8.583333333333334,15,1,9.3
0.5,5.716666666666667,12,0,8.15
3.4,12.533333333333333,6,0,13.3
1.04,11.166666666666666,20,0,12.25
0.8,2.9833333333333334,20,0,6.95
1.11,5.033333333333333,13,1,6.3
4.6,16.116666666666667,19,0,21.35
3.8,18.733333333333334,0,0,19.0
4.08,20.766666666666666,20,1,21.36
1.16,11.766666666666667,12,0,11.16
4.4,10.633333333333333,14,0,17.8
1.9,14.3,17,0,16.0
0.53,2.4,12,0,5.76
2.85,16.333333333333332,22,0,15.0
1.2,6.833333333333333,7,0,9.35
1.21,12.033333333333333,19,0,10.8
0.5,9.65,12,0,7.8
0.2,2.75,23,0,5.75
2.78,27.533333333333335,13,0,21.96
0.6,2.816666666666667,6,0,6.24
0.66,5.666666666666667,5,0,7.56
1.4,8.416666666666666,19,0,12.3
1.47,6.633333333333334,15,0,8.58
0.62,5.9,18,0,8.76
3.4,23.016666666666666,21,1,17.8
0.4,3.2666666666666666,0,0,5.3
0.41,2.1,10,1,5.16
1.7,8.566666666666666,21,0,11.75
2.08,8.283333333333333,6,0,11.62
0.9,5.4,2,0,6.8
1.05,4.516666666666667,19,1,6.3
3.95,20.4,21,0,20.8
1.28,18.083333333333332,14,0,15.36
1.19,11.383333333333333,20,0,11.76
3.6,20.4,17,1,21.0
0.84,4.55,12,0,7.25
1.19,6.3,22,0,9.05
2.1,14.933333333333334,16,1,13.5
1.46,13.95,18,0,15.99
0.74,5.966666666666667,22,0,8.16
3.68,25.366666666666667,8,0,17.8
1.0,5.616666666666666,20,0,7.3
1.2,7.583333333333333,21,0,10.35
0.67,2.6166666666666667,19,0,6.96
0.86,7.033333333333333,22,0,10.3
2.53,15.3,15,1,14.3
0.8,7.883333333333334,18,0,9.3
4.0,14.616666666666667,1,1,15.3
0.52,1.3833333333333333,18,0,6.36
1.8,16.333333333333332,16,1,15.3
2.79,8.283333333333333,7,0,12.96
1.1,6.25,22,0,7.3
1.7,8.766666666666667,10,0,11.0
1.39,7.216666666666667,0,1,8.3
2.7,11.7,0,0,14.15
1.45,20.583333333333332,10,0,16.56
2.6,19.983333333333334,2,1,21.15
2.22,6.25,21,1,11.16
0.3,1.4166666666666667,17,1,5.55
1.67,12.2,8,0,12.36
1.6,8.166666666666666,23,1,8.8
1.66,3.4,4,0,9.75
0.9,6.166666666666667,11,0,8.15
3.25,14.3,22,0,15.8
0.83,3.95,18,0,8.16
3.13,21.916666666666668,15,0,15.3
2.52,9.233333333333333,22,0,13.5
0.49,3.2333333333333334,23,1,5.3
0.7,9.116666666666667,16,0,8.8
3.9,17.3,3,1,17.8
2.1,11.55,19,0,14.76
5.77,22.1,17,1,21.8
3.15,12.866666666666667,7,0,13.5
1.3,13.383333333333333,16,0,10.3
3.4,15.683333333333334,21,0,17.75
0.8,6.916666666666667,22,0,9.36
0.9,3.15,21,0,6.3
1.8,15.583333333333334,10,0,11.8
1.48,6.016666666666667,10,1,9.36
2.27,16.916666666666668,1,1,15.8
5.23,18.55,21,0,23.16
2.6,10.933333333333334,10,0,13.55
3.22,19.583333333333332,21,0,18.96
2.06,13.55,8,0,13.3
0.4,3.0833333333333335,18,0,6.95
1.07,7.283333333333333,9,0,8.76
4.07,18.7,22,1,20.16
0.93,4.066666666666666,4,0,7.88
5.4,17.783333333333335,2,0,24.1
0.97,10.033333333333333,14,0,10.56
0.8,6.95,11,0,6.8
1.39,8.45,14,1,9.96
2.64,8.9,21,0,14.16
0.81,6.516666666666667,18,1,6.8
1.5,15.566666666666666,8,0,11.8
1.5,13.116666666666667,10,0,10.3
3.59,15.45,20,0,19.12
0.78,9.95,11,0,8.3
3.2,18.233333333333334,14,1,15.3
0.6,3.3666666666666667,22,0,7.25
1.08,8.816666666666666,17,1,8.3
0.71,7.483333333333333,7,0,8.76
2.25,6.016666666666667,0,0,11.16
4.21,25.516666666666666,14,1,23.76
1.36,6.633333333333334,18,0,10.38
0.7,6.9,21,0,7.8
1.41,13.95,9,0,12.96
3.89,25.7,17,1,23.76
1.4,8.266666666666667,7,0,10.56
1.63,9.716666666666667,23,0,11.5
1.97,7.966666666666667,10,1,8.8
0.54,3.1166666666666667,7,0,5.3
2.8,11.25,19,0,16.64
1.2,13.916666666666666,12,0,12.35
0.3,5.066666666666666,8,0,5.8
1.09,9.016666666666667,11,0,7.8
0.65,3.683333333333333,18,0,6.93
4.68,10.616666666666667,9,1,15.8
0.8,8.266666666666667,7,0,9.35
1.21,27.466666666666665,12,0,16.8
0.6,6.183333333333334,13,0,6.3
1.4,7.3,19,0,11.15
1.73,5.3,5,0,9.3
1.1,5.2,18,0,8.75
1.51,16.25,7,0,11.8
0.38,1.4,23,0,4.8
0.71,6.083333333333333,15,0,8.16
0.93,3.75,16,0,8.16
0.52,3.933333333333333,19,0,6.3
2.5,20.35,16,0,15.3
1.6,6.533333333333333,22,0,10.1
1.4,14.9,12,1,11.3
0.58,2.75,15,1,6.36
1.63,18.05,13,0,15.36
3.3,26.833333333333332,10,0,18.8
3.1,23.3,18,1,20.75
3.7,10.45,4,1,14.3
1.86,7.016666666666667,9,1,8.8
2.0,20.933333333333334,15,0,14.8
1.11,11.55,11,0,11.62
1.66,9.716666666666667,10,0,9.8
1.0,7.85,7,0,9.35
4.2,22.966666666666665,9,0,22.55
1.01,2.5,13,1,6.8
1.2,21.866666666666667,14,0,14.3
1.26,11.133333333333333,12,0,9.3
4.88,22.533333333333335,21,0,23.34
0.3,2.1166666666666667,20,0,4.8
0.5,2.7333333333333334,7,1,5.75
4.8,18.416666666666668,8,0,22.55
0.6,10.55,10,0,9.8
4.2,24.65,18,1,19.8
0.88,7.75,15,0,8.76
3.8,26.75,8,0,24.36
1.65,16.133333333333333,12,0,15.34
2.0,15.05,8,0,14.15
1.0,7.65,14,0,8.29
0.71,12.25,11,0,9.8
1.24,14.95,17,0,14.76
1.08,8.25,15,0,9.75
4.4,23.3,18,0,21.8
1.18,12.216666666666667,6,0,11.76
1.42,21.183333333333334,16,0,19.89
0.0,0.45,22,1,9.8
1.14,17.333333333333332,13,0,12.3
0.74,4.2,21,0,7.56
0.52,10.566666666666666,18,0,9.3
2.04,13.083333333333334,11,0,13.56
1.59,16.316666666666666,14,0,14.75
1.14,6.066666666666666,12,1,8.76
0.8,5.133333333333334,14,1,6.95
3.5,15.05,10,1,17.15
2.14,18.45,9,0,13.3
3.71,19.183333333333334,19,0,20.76
1.75,16.433333333333334,13,0,12.3
2.53,9.566666666666666,17,0,11.8
1.0,7.616666666666666,10,0,7.3
0.4,8.233333333333333,13,0,8.3
1.1,9.383333333333333,22,1,11.0
2.3,18.983333333333334,3,1,14.8
0.97,11.683333333333334,11,0,10.56
2.21,18.5,19,0,16.3
5.47,19.033333333333335,15,0,19.8
1.54,8.2,18,0,11.8
2.5,11.866666666666667,21,0,14.75
3.05,20.283333333333335,9,1,18.96
1.89,7.133333333333334,22,0,9.3
0.5,2.2333333333333334,13,0,5.76
4.9,21.666666666666668,21,0,24.35
0.73,7.383333333333334,8,0,8.76
3.6,26.416666666666668,7,0,21.8
1.43,15.283333333333333,12,0,13.56
1.5,13.783333333333333,20,0,13.55
1.7,11.983333333333333,14,0,12.35
0.8,5.75,4,1,7.3
0.95,6.233333333333333,7,0,7.8
0.65,10.283333333333333,5,0,11.16
0.8,3.5166666666666666,20,1,6.93
1.3,11.233333333333333,18,0,10.8
0.95,6.383333333333334,22,0,7.3
1.5,10.7,8,0,9.3
2.0,13.783333333333333,10,0,11.3
4.45,15.95,2,1,18.3
2.8,14.333333333333334,21,0,13.8
2.02,14.766666666666667,15,1,12.3
2.12,18.05,11,0,18.5
1.5,6.683333333333334,11,0,8.3
1.5,15.066666666666666,15,1,11.3
1.2,4.066666666666666,4,1,6.8
4.47,21.683333333333334,6,1,22.56
1.7,10.683333333333334,14,1,10.3
1.5,14.45,8,0,12.3
0.8,5.2,5,0,8.15
1.07,6.116666666666666,23,1,8.76
2.3,17.366666666666667,12,0,13.3
2.7,14.216666666666667,6,0,14.08
1.92,11.0,12,1,14.1
2.62,25.683333333333334,17,0,17.8
